slice_id,position_pct,position_decile,section_key,start_para,end_para,start_line,end_line,paragraph_count,char_len_no_punct,sentence_count,median_sentence_len,primary_function,secondary_functions,transition_hits,marker_hits,direct_reader_hits,plain_translation_hits,turn_hits,judgment_hits,scene_hits,humor_hits,fact_anchor_hits,character_pressure_hits,closure_hits,dialogue_hits,inventory_hits
FS01636,89.35,9,V007-P020-C139-S000,27075,27089,54630,54658,15,703,18,31.5,explanation,turn|narration|humor_aside,3,20,7,2,2,1,2,2,3,0,1,0,0
FS01637,89.4,9,V007-P020-C139-S000,27090,27101,54660,54685,12,461,14,32.5,humor_aside,explanation|inventory|narration,1,10,2,1,0,0,1,5,0,0,0,0,1
FS01638,89.46,9,V007-P020-C140-S000,27102,27122,54687,54727,21,739,22,28.5,humor_aside,closure|dialogue_scene|judgment,6,24,1,1,0,2,1,6,4,0,5,3,1
FS01639,89.51,9,V007-P020-C140-S000,27123,27144,54729,54771,22,690,22,25.5,dialogue_scene,closure|humor_aside|explanation,2,14,1,1,1,0,0,2,1,0,2,6,0
FS01640,89.57,9,V007-P020-C140-S000,27145,27177,54773,54837,33,756,38,17.0,dialogue_scene,turn|humor_aside|narration,3,23,2,0,3,0,0,2,4,0,0,11,1
FS01641,89.62,9,V007-P020-C140-S000,27178,27196,54839,54875,19,731,20,31.5,humor_aside,turn|narration|explanation,5,42,4,1,5,0,4,24,3,0,1,0,0
FS01642,89.68,9,V007-P020-C140-S000,27197,27214,54877,54911,18,702,19,34,dialogue_scene,explanation|narration|closure,3,17,0,2,1,0,2,0,3,0,2,6,1
FS01643,89.73,9,V007-P020-C140-S000,27215,27237,54913,54957,23,737,23,28,turn,closure|dialogue_scene|narration,6,19,6,1,3,1,4,0,0,0,2,2,0
FS01644,89.79,9,V007-P020-C140-S000,27238,27256,54959,54995,19,754,21,30,character,dialogue_scene|humor_aside|explanation,1,20,1,2,1,1,1,4,0,4,2,4,0
FS01645,89.84,9,V007-P020-C140-S000,27257,27272,54997,55030,16,465,18,25.0,humor_aside,judgment|inventory|narration,1,15,1,0,1,2,2,4,1,1,0,1,2
FS01646,89.9,9,V007-P020-C141-S000,27273,27295,55032,55076,23,753,23,31,humor_aside,explanation|narration|character,5,24,1,4,0,0,3,8,4,2,1,0,1
FS01647,89.95,9,V007-P020-C141-S000,27296,27317,55078,55120,22,749,23,28,humor_aside,narration|explanation|judgment,2,23,0,2,1,2,3,6,4,2,0,2,1
FS01648,90.01,9,V007-P020-C141-S000,27318,27346,55122,55178,29,694,29,21,dialogue_scene,narration|turn|explanation,3,22,4,1,2,1,3,2,3,0,1,4,1
FS01649,90.06,10,V007-P020-C141-S000,27347,27364,55180,55214,18,756,18,44.5,explanation,dialogue_scene|humor_aside|inventory,2,24,8,3,1,1,1,2,3,0,0,3,2
FS01650,90.11,10,V007-P020-C141-S000,27365,27391,55216,55268,27,738,28,23.0,humor_aside,dialogue_scene|explanation|turn,4,17,1,2,2,0,2,6,0,0,0,4,0
FS01651,90.17,10,V007-P020-C141-S000,27392,27411,55270,55308,20,722,20,33.0,closure,dialogue_scene|explanation|judgment,5,9,0,1,0,1,1,0,2,0,2,2,0
FS01652,90.22,10,V007-P020-C141-S000,27412,27436,55310,55358,25,755,24,29.0,dialogue_scene,humor_aside|turn|explanation,5,29,2,2,4,2,3,6,4,0,0,6,0
FS01653,90.28,10,V007-P020-C141-S000,27437,27462,55360,55410,26,728,25,31,turn,humor_aside|dialogue_scene|closure,8,27,1,0,5,0,4,6,0,0,3,5,3
FS01654,90.33,10,V007-P020-C141-S000,27463,27500,55412,55486,38,753,29,24,dialogue_scene,closure|character|humor_aside,1,52,18,1,0,0,1,2,1,2,3,24,0
FS01655,90.39,10,V007-P020-C141-S000,27501,27524,55488,55534,24,756,23,32,turn,dialogue_scene|explanation|narration,6,38,7,3,7,1,3,0,7,0,0,8,2
FS01656,90.44,10,V007-P020-C141-S000,27525,27546,55536,55578,22,735,22,32.0,explanation,closure|narration|dialogue_scene,7,24,1,5,2,1,0,0,7,0,4,3,1
FS01657,90.5,10,V007-P020-C141-S000,27547,27561,55580,55608,15,745,22,27.5,dialogue_scene,humor_aside|narration|inventory,5,23,4,1,1,1,5,4,0,0,1,4,2
FS01658,90.55,10,V007-P020-C141-S000,27562,27577,55610,55643,16,490,18,29.0,judgment,closure|turn|narration,6,22,4,1,2,3,1,2,4,1,4,0,0
FS01659,90.61,10,V007-P020-C142-S000,27578,27596,55645,55681,19,753,19,37,narration,humor_aside|explanation|judgment,4,47,13,2,2,2,0,6,19,0,1,0,2
FS01660,90.66,10,V007-P020-C142-S000,27597,27617,55683,55723,21,736,22,31.0,judgment,narration|closure|dialogue_scene,2,29,6,0,2,3,1,2,7,0,3,3,2
FS01661,90.72,10,V007-P020-C142-S000,27618,27640,55725,55769,23,735,23,32,humor_aside,turn|character|narration,4,16,0,0,3,0,2,6,2,2,1,0,0
FS01662,90.77,10,V007-P020-C142-S000,27641,27660,55771,55809,20,751,22,25.5,dialogue_scene,explanation|humor_aside|judgment,5,25,1,3,1,2,2,4,3,1,2,6,0
FS01663,90.82,10,V007-P020-C142-S000,27661,27687,55811,55863,27,743,27,22,judgment,turn|narration|dialogue_scene,5,22,0,0,3,4,3,2,4,1,2,3,0
FS01664,90.88,10,V007-P020-C142-S000,27688,27708,55865,55905,21,727,22,28.5,narration,turn|closure|judgment,4,26,9,0,3,1,5,0,5,0,3,0,0
FS01665,90.93,10,V007-P020-C142-S000,27709,27733,55907,55955,25,728,26,25.5,narration,turn|closure|humor_aside,10,31,2,2,4,1,3,4,10,1,4,0,0
FS01666,90.99,10,V007-P020-C142-S000,27734,27750,55957,55989,17,738,18,34.5,judgment,explanation|narration|turn,9,30,5,4,3,5,3,2,6,0,1,1,0
FS01667,91.04,10,V007-P020-C142-S000,27751,27781,55991,56051,31,758,32,18.5,closure,narration|judgment|turn,5,25,4,0,2,2,3,2,5,1,4,2,0
FS01668,91.1,10,V007-P020-C142-S000,27782,27802,56053,56093,21,751,25,29,turn,dialogue_scene|humor_aside|inventory,1,16,1,1,2,1,1,2,3,0,1,2,2
FS01669,91.15,10,V007-P020-C142-S000,27803,27817,56095,56123,15,719,16,40.5,humor_aside,dialogue_scene|closure|explanation,2,31,0,3,1,0,4,8,2,2,5,6,0
FS01670,91.21,10,V007-P020-C142-S000,27818,27832,56125,56153,15,463,17,28,judgment,closure|humor_aside|explanation,2,15,1,1,1,3,2,2,1,0,4,0,0
FS01671,91.26,10,V007-P020-C143-S000,27833,27855,56158,56202,23,717,27,27,explanation,humor_aside|inventory|closure,5,20,4,2,1,1,0,4,1,1,2,0,4
FS01672,91.32,10,V007-P020-C143-S000,27856,27891,56204,56274,36,755,36,18.5,dialogue_scene,inventory|explanation|judgment,3,41,3,2,0,2,2,2,1,1,1,21,6
FS01673,91.37,10,V007-P020-C143-S000,27892,27917,56276,56326,26,742,27,23,dialogue_scene,closure|narration|character,2,24,3,0,0,0,1,2,4,2,3,9,0
FS01674,91.43,10,V007-P020-C143-S000,27918,27937,56328,56366,20,708,19,32,dialogue_scene,narration|turn|character,2,25,5,0,2,1,4,0,6,2,0,5,0
FS01675,91.48,10,V007-P020-C143-S000,27938,27955,56368,56402,18,731,21,37,turn,narration|closure|dialogue_scene,4,20,4,0,3,0,2,0,4,1,2,2,2
FS01676,91.53,10,V007-P020-C143-S000,27956,27976,56404,56444,21,746,21,34,closure,narration|inventory|dialogue_scene,2,21,0,0,1,1,5,2,2,0,5,2,3
FS01677,91.59,10,V007-P020-C143-S000,27977,28005,56446,56502,29,741,28,23.5,explanation,humor_aside|judgment|closure,6,18,2,3,0,2,2,4,1,0,2,0,2
FS01678,91.64,10,V007-P020-C143-S000,28006,28023,56504,56538,18,743,20,35.0,narration,closure|turn|explanation,7,20,0,1,2,1,4,1,6,0,4,0,1
FS01679,91.7,10,V007-P020-C143-S000,28024,28046,56540,56584,23,744,26,26.5,explanation,closure|dialogue_scene|judgment,7,14,2,3,1,1,2,0,0,0,3,2,0
FS01680,91.75,10,V007-P020-C143-S000,28047,28069,56586,56630,23,711,26,23.5,humor_aside,narration|turn|closure,2,27,0,1,2,1,2,12,5,0,2,1,1
FS01681,91.81,10,V007-P020-C143-S000,28070,28086,56632,56664,17,730,24,28.0,judgment,closure|dialogue_scene|humor_aside,8,27,0,1,1,5,0,4,4,2,4,4,2
FS01682,91.86,10,V007-P020-C143-S000,28087,28116,56666,56724,30,738,30,16.5,judgment,character|dialogue_scene|inventory,2,21,1,0,1,3,2,2,1,3,2,3,3
FS01683,91.92,10,V007-P020-C143-S000,28117,28131,56726,56757,15,537,21,21,narration,judgment|inventory|explanation,4,23,0,1,1,4,1,0,12,0,1,1,2
FS01684,91.97,10,V007-P020-C144-S000,28132,28150,56759,56795,19,741,25,29,explanation,narration|humor_aside|closure,5,35,0,5,1,1,4,6,13,0,3,0,2
FS01685,92.03,10,V007-P020-C144-S000,28151,28175,56797,56845,25,747,23,28,closure,dialogue_scene|judgment|narration,13,39,6,1,1,3,2,2,5,1,10,8,0
FS01686,92.08,10,V007-P020-C144-S000,28176,28196,56847,56887,21,697,20,26.0,closure,humor_aside|explanation|judgment,8,20,0,2,0,2,0,4,6,0,6,0,0
FS01687,92.14,10,V007-P020-C144-S000,28197,28216,56889,56927,20,749,20,32.0,judgment,character|closure|narration,5,28,6,1,0,5,1,1,4,5,3,1,1
FS01688,92.19,10,V007-P020-C144-S000,28217,28231,56929,56957,15,749,20,37.5,narration,humor_aside|dialogue_scene|explanation,1,25,7,1,0,0,3,4,6,0,0,3,1
FS01689,92.24,10,V007-P020-C144-S000,28232,28254,56959,57003,23,759,25,26,closure,humor_aside|narration|character,4,21,1,0,0,0,2,4,5,3,5,0,1
FS01690,92.3,10,V007-P020-C144-S000,28255,28272,57005,57039,18,671,20,32.0,closure,humor_aside|narration|judgment,7,17,0,0,1,1,3,5,1,0,5,0,1
FS01691,92.35,10,V007-P020-C144-S000,28273,28290,57041,57075,18,733,22,33.5,judgment,turn|closure|inventory,8,19,1,0,3,3,1,0,4,0,4,0,3
FS01692,92.41,10,V007-P020-C144-S000,28291,28313,57077,57121,23,756,24,30.5,closure,inventory|turn|narration,3,15,1,0,2,1,1,0,4,0,3,0,3
FS01693,92.46,10,V007-P020-C144-S000,28314,28333,57123,57161,20,742,25,26,humor_aside,turn|inventory|judgment,7,21,2,0,4,1,2,6,1,0,1,0,4
FS01694,92.52,10,V007-P020-C144-S000,28334,28357,57163,57209,24,735,27,21,judgment,narration|turn|character,6,25,0,1,3,3,4,2,5,3,2,0,2
FS01695,92.57,10,V007-P020-C144-S000,28358,28386,57211,57270,29,460,25,12,dialogue_scene,humor_aside|closure|inventory,1,24,1,0,0,0,0,7,2,0,1,12,1
FS01696,92.63,10,V007-P020-C145-S000,28387,28429,57272,57356,43,741,44,15.0,dialogue_scene,inventory|closure|turn,6,25,4,0,2,0,2,2,2,0,3,6,4
FS01697,92.68,10,V007-P020-C145-S000,28430,28449,57358,57396,20,709,20,34.5,explanation,judgment|narration|closure,9,24,2,4,1,3,4,0,5,0,4,0,1
FS01698,92.74,10,V007-P020-C145-S000,28450,28472,57398,57442,23,757,29,26,explanation,judgment|turn|narration,8,32,8,5,3,3,1,2,4,1,1,2,2
FS01699,92.79,10,V007-P020-C145-S000,28473,28501,57444,57500,29,747,29,22,turn,inventory|explanation|narration,5,29,0,3,5,2,2,0,6,0,3,3,5
FS01700,92.85,10,V007-P020-C145-S000,28502,28516,57502,57530,15,702,27,24,humor_aside,narration|closure|explanation,5,23,3,1,0,1,1,6,8,0,2,0,1
FS01701,92.9,10,V007-P020-C145-S000,28517,28538,57532,57574,22,746,25,26,narration,turn|explanation|closure,6,24,2,2,3,0,4,2,7,0,2,2,0
FS01702,92.95,10,V007-P020-C145-S000,28539,28563,57576,57624,25,734,27,26,explanation,judgment|closure|humor_aside,8,29,5,5,1,3,0,4,5,0,4,2,0
FS01703,93.01,10,V007-P020-C145-S000,28564,28582,57626,57662,19,665,21,25,humor_aside,closure|dialogue_scene|explanation,5,16,1,1,1,1,0,5,2,0,3,2,0
FS01704,93.06,10,V007-P020-C146-S000,28583,28607,57667,57715,25,740,26,25.5,closure,explanation|narration|dialogue_scene,5,17,2,2,1,0,2,2,3,0,3,2,0
FS01705,93.12,10,V007-P020-C146-S000,28608,28632,57717,57765,25,739,25,25,dialogue_scene,turn|narration|humor_aside,3,18,2,1,2,1,2,2,3,0,1,4,0
FS01706,93.17,10,V007-P020-C146-S000,28633,28652,57767,57805,20,726,22,28.0,humor_aside,turn|character|dialogue_scene,5,25,0,1,4,1,0,6,2,3,2,3,3
FS01707,93.23,10,V007-P020-C146-S000,28653,28680,57807,57861,28,757,30,22.0,closure,humor_aside|judgment|turn,4,13,3,0,1,1,1,2,1,1,3,0,0
FS01708,93.28,10,V007-P020-C146-S000,28681,28706,57863,57913,26,757,27,23,inventory,turn|narration|explanation,8,26,3,2,4,0,4,0,3,1,2,1,6
FS01709,93.34,10,V007-P020-C146-S000,28707,28726,57915,57953,20,729,21,40,closure,judgment|turn|inventory,8,15,3,0,1,1,1,0,0,0,8,0,1
FS01710,93.39,10,V007-P020-C146-S000,28727,28747,57955,57995,21,747,22,37.0,explanation,turn|humor_aside|narration,5,14,0,3,3,0,3,4,1,0,0,0,0
FS01711,93.45,10,V007-P020-C146-S000,28748,28769,57997,58039,22,737,23,31,closure,judgment|turn|narration,5,15,1,0,2,2,2,0,1,0,5,1,1
FS01712,93.5,10,V007-P020-C146-S000,28770,28790,58041,58081,21,742,21,29,narration,turn|humor_aside|judgment,2,16,1,0,2,1,3,2,6,0,1,0,0
FS01713,93.56,10,V007-P020-C146-S000,28791,28819,58083,58139,29,737,29,27,character,judgment|closure|dialogue_scene,2,20,1,0,0,2,3,2,1,5,2,2,2
FS01714,93.61,10,V007-P020-C146-S000,28820,28841,58141,58183,22,712,23,30,closure,explanation|humor_aside|narration,7,14,0,2,1,0,2,2,2,0,5,0,0
FS01715,93.66,10,V007-P020-C146-S000,28842,28861,58185,58223,20,743,21,35,humor_aside,closure|turn|character,5,13,2,0,1,0,2,4,0,1,3,0,0
FS01716,93.72,10,V007-P020-C146-S000,28862,28875,58225,58251,14,680,17,38,closure,judgment|humor_aside|narration,4,26,0,1,1,3,2,4,5,0,8,0,2
FS01717,93.77,10,V007-P020-C147-S000,28876,28895,58256,58294,20,742,27,24,turn,narration|closure|dialogue_scene,3,15,3,0,3,0,4,0,3,0,1,1,0
FS01718,93.83,10,V007-P020-C147-S000,28896,28923,58296,58350,28,720,30,22.5,explanation,narration|closure|judgment,7,17,3,3,0,1,4,1,2,0,2,1,0
FS01719,93.88,10,V007-P020-C147-S000,28924,28944,58352,58392,21,741,26,20.5,closure,explanation|turn|judgment,11,36,12,3,3,2,1,1,4,0,8,2,0
FS01720,93.94,10,V007-P020-C147-S000,28945,28974,58394,58452,30,749,34,21.0,turn,closure|humor_aside|judgment,7,15,0,0,3,2,1,4,1,0,4,0,0
FS01721,93.99,10,V007-P020-C147-S000,28975,28997,58454,58498,23,760,34,22.0,closure,narration|turn|judgment,9,23,3,0,3,1,5,0,5,0,5,0,1
FS01722,94.05,10,V007-P020-C147-S000,28998,29023,58500,58550,26,729,33,21,closure,judgment|narration|explanation,2,10,0,0,0,2,1,0,4,0,3,0,0
FS01723,94.1,10,V007-P020-C147-S000,29024,29045,58552,58594,22,738,28,26.0,narration,humor_aside|judgment|turn,1,21,5,0,1,1,7,3,3,0,1,0,0
FS01724,94.16,10,V007-P020-C147-S000,29046,29076,58596,58656,31,717,34,19.5,humor_aside,turn|judgment|closure,4,20,0,0,3,2,1,8,2,0,2,0,2
FS01725,94.21,10,V007-P020-C147-S000,29077,29100,58658,58704,24,752,31,23,character,closure|humor_aside|inventory,4,27,11,0,1,1,2,2,1,4,3,0,2
FS01726,94.27,10,V007-P020-C147-S000,29101,29128,58706,58760,28,745,29,25,judgment,character|humor_aside|closure,5,24,0,1,2,5,1,4,3,4,3,0,1
FS01727,94.32,10,V007-P020-C147-S000,29129,29150,58762,58804,22,749,32,19.5,dialogue_scene,narration|turn|closure,4,18,5,0,1,0,3,0,3,0,1,5,0
FS01728,94.37,10,V007-P020-C147-S000,29151,29175,58806,58854,25,760,31,19,humor_aside,judgment|narration|explanation,1,14,1,1,1,2,3,4,2,0,0,0,0
FS01729,94.43,10,V007-P020-C147-S000,29176,29193,58856,58893,18,476,19,25,closure,explanation|judgment|narration,3,11,0,1,1,1,3,0,0,0,4,0,1
FS01730,94.48,10,V007-P020-C148-S000,29194,29214,58895,58935,21,746,27,27,turn,narration|closure|dialogue_scene,7,16,0,0,4,0,5,2,0,1,2,2,0
FS01731,94.54,10,V007-P020-C148-S000,29215,29237,58937,58981,23,748,31,22,explanation,turn|humor_aside|judgment,5,14,2,4,2,1,2,2,0,0,1,0,0
FS01732,94.59,10,V007-P020-C148-S000,29238,29267,58983,59041,30,756,32,25.0,dialogue_scene,explanation|closure|judgment,4,20,1,2,0,2,0,0,2,2,3,8,0
FS01733,94.65,10,V007-P020-C148-S000,29268,29288,59043,59083,21,759,24,28.0,judgment,closure|dialogue_scene|explanation,4,25,3,2,1,5,2,1,1,0,4,4,2
FS01734,94.7,10,V007-P020-C148-S000,29289,29315,59085,59137,27,728,28,23.0,humor_aside,character|judgment|narration,7,23,2,0,2,2,5,4,1,3,2,0,2
FS01735,94.76,10,V007-P020-C148-S000,29316,29335,59139,59177,20,707,25,27,turn,narration|closure|humor_aside,3,18,3,0,2,0,3,2,2,1,2,1,2
FS01736,94.81,10,V007-P020-C148-S000,29336,29361,59179,59229,26,751,33,22,dialogue_scene,inventory|narration|turn,3,25,1,0,2,0,3,2,4,2,2,5,4
FS01737,94.87,10,V007-P020-C148-S000,29362,29387,59231,59281,26,721,30,22.0,humor_aside,closure|narration|dialogue_scene,5,20,0,1,1,0,4,6,2,0,4,2,0
FS01738,94.92,10,V007-P020-C148-S000,29388,29407,59283,59321,20,750,25,30,humor_aside,turn|inventory|narration,3,20,2,1,2,1,1,6,3,1,1,0,2
FS01739,94.98,10,V007-P020-C148-S000,29408,29429,59323,59365,22,729,24,21.5,humor_aside,narration|judgment|turn,4,41,5,0,2,4,3,16,10,1,0,0,0
FS01740,95.03,10,V007-P020-C148-S000,29430,29447,59367,59401,18,659,21,28,humor_aside,explanation|narration|closure,3,14,1,1,0,0,0,6,3,0,1,1,1
FS01741,95.08,10,V007-P020-C149-S000,29448,29470,59406,59450,23,734,25,29,judgment,humor_aside|turn|closure,8,29,7,0,2,5,3,6,1,1,2,0,2
FS01742,95.14,10,V007-P020-C149-S000,29471,29494,59452,59498,24,760,26,28.0,judgment,character|closure|humor_aside,3,14,2,0,1,2,1,2,2,2,2,0,0
FS01743,95.19,10,V007-P020-C149-S000,29495,29522,59500,59554,28,756,29,25,character,judgment|closure|narration,3,12,1,0,1,2,2,0,1,3,2,0,0
FS01744,95.25,10,V007-P020-C149-S000,29523,29555,59556,59620,33,749,31,24,judgment,explanation|closure|humor_aside,3,17,4,2,1,3,0,2,0,0,3,1,1
FS01745,95.3,10,V007-P020-C149-S000,29556,29582,59622,59674,27,724,28,24.0,judgment,turn|character|closure,6,20,1,2,3,3,1,2,2,3,3,0,0
FS01746,95.36,10,V007-P020-C149-S000,29583,29601,59676,59712,19,742,23,29,dialogue_scene,judgment|humor_aside|narration,1,29,3,1,1,3,2,4,5,1,1,6,2
FS01747,95.41,10,V007-P020-C149-S000,29602,29629,59714,59768,28,727,34,17.5,dialogue_scene,narration|character|turn,2,22,1,0,1,0,1,0,7,3,1,7,1
FS01748,95.47,10,V007-P020-C149-S000,29630,29651,59770,59812,22,750,26,28.5,dialogue_scene,judgment|turn|narration,6,23,1,0,2,3,3,2,2,1,2,6,1
FS01749,95.52,10,V007-P020-C149-S000,29652,29676,59814,59862,25,752,27,25,character,closure|narration|turn,6,23,6,0,2,1,3,0,3,3,3,0,2
FS01750,95.58,10,V007-P020-C149-S000,29677,29698,59864,59906,22,759,25,31,humor_aside,narration|turn|closure,10,25,1,0,3,0,6,6,3,0,4,1,1
FS01751,95.63,10,V007-P020-C149-S000,29699,29725,59908,59960,27,741,27,26,closure,humor_aside|explanation|judgment,7,26,6,2,2,2,2,4,3,0,4,1,0
FS01752,95.69,10,V007-P020-C149-S000,29726,29751,59962,60012,26,751,28,26.5,humor_aside,dialogue_scene|narration|closure,4,26,1,0,1,1,2,6,7,1,2,5,0
FS01753,95.74,10,V007-P020-C149-S000,29752,29767,60014,60044,16,567,19,28,narration,explanation|humor_aside|judgment,2,14,2,2,0,1,1,2,6,0,0,0,0
FS01754,95.79,10,V007-P020-C150-S000,29768,29798,60049,60109,31,749,29,25,dialogue_scene,judgment|turn|narration,3,16,0,0,2,2,5,0,0,0,2,4,1
FS01755,95.85,10,V007-P020-C150-S000,29799,29818,60111,60149,20,742,21,34,turn,narration|judgment|closure,5,18,3,0,3,2,5,0,3,0,1,0,1
FS01756,95.9,10,V007-P020-C150-S000,29819,29838,60151,60189,20,739,20,34.5,humor_aside,narration|closure|judgment,5,20,0,1,1,2,5,4,3,1,3,0,0
FS01757,95.96,10,V007-P020-C150-S000,29839,29858,60191,60229,20,750,22,33.0,inventory,closure|humor_aside|judgment,3,16,2,0,1,1,0,2,3,0,2,0,5
FS01758,96.01,10,V007-P020-C150-S000,29859,29879,60231,60271,21,753,24,30.0,humor_aside,turn|character|closure,4,21,3,0,2,0,3,8,1,2,2,0,0
FS01759,96.07,10,V007-P020-C150-S000,29880,29905,60273,60323,26,736,27,28,character,closure|explanation|judgment,6,19,0,2,1,2,4,2,2,3,3,0,0
FS01760,96.12,10,V007-P020-C150-S000,29906,29930,60325,60373,25,739,25,28,closure,turn|dialogue_scene|explanation,5,12,0,1,2,0,2,0,0,0,4,2,1
FS01761,96.18,10,V007-P020-C150-S000,29931,29950,60375,60413,20,742,21,31,explanation,humor_aside|narration|character,6,27,0,5,2,0,2,4,6,3,3,1,1
FS01762,96.23,10,V007-P020-C150-S000,29951,29967,60415,60447,17,716,18,39.5,closure,explanation|turn|character,4,19,2,2,2,0,0,2,3,2,5,1,0
FS01763,96.29,10,V007-P020-C151-S000,29968,29991,60452,60498,24,705,23,24,closure,turn|judgment|narration,7,14,1,0,3,2,2,0,1,0,5,0,0
FS01764,96.34,10,V007-P020-C151-S000,29992,30011,60500,60538,20,705,24,26.5,closure,turn|narration|explanation,4,15,1,1,2,1,2,0,3,0,4,1,0
FS01765,96.4,10,V007-P020-C151-S000,30012,30035,60540,60586,24,733,24,28.0,turn,narration|closure|explanation,5,13,0,1,2,1,4,1,1,0,2,1,0
FS01766,96.45,10,V007-P020-C151-S000,30036,30057,60588,60630,22,754,23,30,turn,inventory|judgment|closure,4,17,0,0,3,2,2,0,2,0,2,2,4
FS01767,96.5,10,V007-P020-C151-S000,30058,30082,60632,60680,25,759,24,23.5,closure,narration|humor_aside|explanation,4,17,3,1,0,0,2,2,4,0,3,1,1
FS01768,96.56,10,V007-P020-C151-S000,30083,30095,60682,60706,13,758,17,45,explanation,closure|dialogue_scene|humor_aside,7,30,3,4,1,1,3,3,3,1,5,4,2
FS01769,96.61,10,V007-P020-C151-S000,30096,30113,60708,60742,18,760,19,39,humor_aside,closure|turn|character,3,19,0,0,1,0,1,12,1,1,2,0,1
FS01770,96.67,10,V007-P020-C151-S000,30114,30134,60744,60784,21,742,22,31.0,closure,narration|judgment|character,4,9,0,0,0,1,2,0,2,1,3,0,0
FS01771,96.72,10,V007-P020-C151-S000,30135,30156,60786,60828,22,715,23,30,humor_aside,explanation|turn|dialogue_scene,4,15,0,2,2,1,1,4,2,0,1,2,0
FS01772,96.78,10,V007-P020-C151-S000,30157,30172,60830,60860,16,594,18,31.0,humor_aside,narration|closure,1,15,2,0,0,0,3,6,3,0,1,0,0
FS01773,96.83,10,V007-P020-C152-S000,30173,30188,60865,60895,16,749,20,35.5,narration,inventory|closure|humor_aside,3,15,0,0,0,0,3,2,4,0,2,1,3
FS01774,96.89,10,V007-P020-C152-S000,30189,30212,60897,60943,24,735,27,25,humor_aside,closure|turn|character,6,18,1,0,2,0,3,6,0,2,4,0,0
FS01775,96.94,10,V007-P020-C152-S000,30213,30234,60945,60987,22,742,23,31,closure,inventory|narration|humor_aside,4,16,0,0,1,1,2,2,3,0,4,0,3
FS01776,97.0,10,V007-P020-C152-S000,30235,30257,60989,61033,23,731,23,28,humor_aside,inventory|judgment|turn,3,23,1,1,2,2,3,6,2,1,1,1,3
FS01777,97.05,10,V007-P020-C152-S000,30258,30281,61035,61081,24,746,25,29,dialogue_scene,narration|explanation|turn,1,14,2,1,1,0,1,0,3,1,0,4,1
FS01778,97.11,10,V007-P020-C152-S000,30282,30295,61083,61109,14,722,16,42.5,inventory,narration|humor_aside,1,15,1,0,0,0,1,2,5,0,0,0,6
FS01779,97.16,10,V007-P020-C152-S000,30296,30310,61111,61139,15,693,19,36,judgment,narration|closure|humor_aside,1,19,3,0,1,2,1,2,5,0,2,1,2
FS01780,97.21,10,V007-P020-C152-S000,30311,30328,61141,61175,18,745,20,38.0,explanation,narration|humor_aside|closure,6,22,0,3,1,0,1,4,8,1,2,2,0
FS01781,97.27,10,V007-P020-C152-S000,30329,30346,61177,61211,18,732,21,36,humor_aside,character|closure|narration,3,17,1,1,1,0,0,4,4,3,2,0,1
FS01782,97.32,10,V007-P020-C152-S000,30347,30366,61213,61251,20,753,23,32,turn,narration|closure|inventory,7,27,2,1,5,1,3,0,8,1,3,1,2
FS01783,97.38,10,V007-P020-C152-S000,30367,30390,61253,61299,24,734,26,24.5,explanation,turn|inventory|closure,7,15,0,3,3,0,2,0,2,0,2,0,3
FS01784,97.43,10,V007-P020-C152-S000,30391,30411,61301,61341,21,743,23,33,turn,dialogue_scene|narration|judgment,7,17,0,0,7,1,0,0,4,0,1,3,1
FS01785,97.49,10,V007-P020-C152-S000,30412,30423,61343,61368,12,489,15,30,judgment,closure|dialogue_scene|humor_aside,3,23,7,0,1,3,4,2,0,0,3,2,1
FS01786,97.54,10,V007-P020-C153-S000,30424,30448,61370,61418,25,744,25,26,dialogue_scene,turn|humor_aside|narration,5,31,5,2,4,1,4,4,3,0,2,6,0
FS01787,97.6,10,V007-P020-C153-S000,30449,30464,61420,61450,16,759,19,39,humor_aside,judgment|closure|dialogue_scene,6,20,0,1,0,4,3,6,1,0,3,2,0
FS01788,97.65,10,V007-P020-C153-S000,30465,30484,61452,61490,20,754,20,30.5,turn,narration|closure|explanation,5,15,2,0,4,0,4,0,3,0,2,0,0
FS01789,97.71,10,V007-P020-C153-S000,30485,30502,61492,61526,18,757,20,29.5,humor_aside,turn|closure|explanation,8,25,1,1,4,0,3,12,1,0,3,0,0
FS01790,97.76,10,V007-P020-C153-S000,30503,30517,61528,61556,15,733,18,36.5,humor_aside,turn|closure|narration,6,10,0,0,2,0,2,4,0,0,2,0,0
FS01791,97.82,10,V007-P020-C153-S000,30518,30538,61558,61598,21,745,22,33.0,turn,judgment|character|closure,5,14,2,1,3,2,2,0,0,2,2,0,0
FS01792,97.87,10,V007-P020-C153-S000,30539,30561,61600,61644,23,755,23,31,turn,narration|closure|humor_aside,8,18,0,0,4,1,4,2,3,1,3,0,0
FS01793,97.92,10,V007-P020-C153-S000,30562,30583,61646,61688,22,757,21,40,closure,humor_aside|character|explanation,5,17,1,1,1,1,1,4,1,2,4,1,0
FS01794,97.98,10,V007-P020-C153-S000,30584,30601,61690,61724,18,758,18,40.5,humor_aside,closure|explanation|narration,11,31,0,3,2,2,4,8,5,0,5,2,0
